pid,zipcode,own_occ,av_total,land_sf,yr_built,yr_remod,living_area,num_floors,structure_class,r_bldg_styl,r_roof_typ,r_ext_fin,r_total_rms,r_bdrms,r_full_bth,r_half_bth,r_bth_style,r_kitch,r_kitch_style,r_heat_typ,r_ac,r_fplace,r_ext_cnd,r_ovrall_cnd,r_int_cnd,r_int_fin,r_view,zip,Population,Pop_Density,Median_Income,City_State
92650,2136,Y,269000,3498,1880,1985,1248,2,R,CL,G,M,6,3,1,0,N,1,N,W,N,0,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
92670,2130,Y,1046200,7836,1860,0,2494,2,R,CL,H,M,10,4,1,0,S,1,S,F,N,1,G,G,G,N,A,02130,35401,10618,75730,"Jamaica Plain, MA"
92680,2130,Y,680800,4800,1920,2001,2386,2,R,CL,G,W,9,3,2,0,S,1,S,W,C,0,A,A,A,N,A,02130,35401,10618,75730,"Jamaica Plain, MA"
92700,2124,Y,446100,4328,1930,1998,2117,1.5,R,BW,H,M,8,2,2,0,M,1,M,W,N,0,A,G,G,N,A,02124,47783,15913,48841,"Dorchester Center, MA"
92710,2136,Y,288700,6250,1960,0,1306,1.5,R,CP,S,M,6,3,1,1,N,1,S,W,N,1,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
92720,2136,Y,588500,13959,2000,NA,2096,2,R,CL,G,F,7,3,3,1,M,1,M,F,C,1,G,G,G,N,A,02136,28488,6207,58890,"Hyde Park, MA"
92740,2136,Y,277700,3772,1950,0,1440,2,R,CL,G,M,8,4,1,1,S,1,S,F,N,1,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
92750,2124,Y,408300,3037,1920,0,2147,2,R,CL,G,M,8,5,1,1,M,1,M,W,N,0,A,A,A,N,A,02124,47783,15913,48841,"Dorchester Center, MA"
92760,2131,Y,288700,5250,1935,0,1092,1.5,R,CP,G,M,6,3,1,1,S,1,S,F,N,0,A,A,A,N,A,02131,29826,11505,66735,"Roslindale, MA"
92770,2132,N,535100,6600,1920,2016,1600,2,R,CL,G,M,7,4,1,1,M,1,M,F,D,1,G,G,G,N,A,02132,36314,13251,75446,"Cambridge, MA"
92780,2132,Y,379200,3718,1960,0,1560,2,R,CL,G,M,7,4,1,1,S,1,S,W,C,1,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
92790,2130,Y,765000,10594,1962,1993,1500,1,R,RN,G,F,6,3,2,0,S,1,S,W,C,0,G,G,G,N,A,02130,35401,10618,75730,"Jamaica Plain, MA"
92800,2130,N,553400,4645,1935,2010,1440,2,R,CL,G,W,7,4,1,1,M,1,M,W,N,1,G,G,G,N,A,02130,35401,10618,75730,"Jamaica Plain, MA"
92820,2131,Y,407200,3660,1925,0,988,1,R,BW,H,M,6,2,2,0,M,1,S,W,N,1,A,A,G,N,A,02131,29826,11505,66735,"Roslindale, MA"
92840,2131,Y,446000,4466,1920,0,1654,2,R,CL,H,W,8,4,1,1,S,1,S,W,N,1,A,A,A,N,A,02131,29826,11505,66735,"Roslindale, MA"
92850,2130,Y,881300,6568,1890,2010,2448,2,R,CL,H,W,8,4,2,0,M,1,M,W,N,1,A,A,G,N,A,02130,35401,10618,75730,"Jamaica Plain, MA"
92860,2136,Y,294200,6295,1925,0,1398,1.5,R,CV,G,A,7,3,1,0,S,1,S,W,N,0,F,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
92870,2136,Y,303600,5000,1950,0,1265,1.5,R,CP,G,M,6,3,2,1,S,1,S,W,N,0,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
92890,2136,Y,387100,3200,1950,0,1392,2,R,CL,G,M,7,4,2,0,S,1,M,F,N,1,G,G,G,N,A,02136,28488,6207,58890,"Hyde Park, MA"
92900,2136,Y,393000,5021,1960,1996,1764,2,R,CL,G,M,9,5,3,0,M,1,S,W,N,0,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
92930,2132,Y,376600,4000,1935,0,1334,2,R,CL,G,M,6,3,1,0,S,1,M,W,N,1,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
92940,2131,Y,330100,5000,1920,1984,1205,1.5,R,CP,G,M,6,3,2,0,S,1,S,W,N,0,A,A,A,N,A,02131,29826,11505,66735,"Roslindale, MA"
92960,2136,Y,458700,6344,1958,0,1983,2,R,CL,G,M,8,3,2,1,M,1,M,F,N,0,A,A,G,N,A,02136,28488,6207,58890,"Hyde Park, MA"
92970,2131,Y,422900,5000,1966,0,1470,2,R,CL,G,M,7,4,1,1,S,1,S,W,N,1,A,A,A,N,A,02131,29826,11505,66735,"Roslindale, MA"
92980,2132,Y,569700,7472,1932,2010,1568,2,R,CL,H,W,7,3,1,1,M,1,M,W,N,1,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
92990,2136,Y,520200,18230,1915,1950,2180,2,R,CL,L,M,9,4,2,0,S,1,S,F,N,1,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
93020,2124,Y,280900,2760,1900,0,2009,2,R,CL,G,M,7,4,2,0,S,1,M,W,N,0,A,A,A,N,A,02124,47783,15913,48841,"Dorchester Center, MA"
93030,2132,N,313500,3420,1918,0,1193,2,R,CL,L,M,6,3,2,0,S,1,S,W,N,0,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
93040,2130,Y,560700,3056,1900,0,2286,2,R,CL,G,M,11,5,1,2,N,1,N,W,N,0,A,A,F,N,A,02130,35401,10618,75730,"Jamaica Plain, MA"
93060,2136,Y,358300,5000,1900,0,1658,2,R,CL,G,M,6,3,1,0,S,1,S,W,N,0,A,A,A,N,G,02136,28488,6207,58890,"Hyde Park, MA"
93070,2132,Y,538400,4700,1900,1992,2321,2,R,CL,G,M,9,4,1,1,S,1,S,W,N,0,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
93100,2131,N,415400,4412,1910,0,1286,2,R,CL,G,M,9,3,1,1,N,1,S,W,N,0,A,A,A,N,A,02131,29826,11505,66735,"Roslindale, MA"
93110,2132,Y,567500,6925,1960,2004,1578,2,R,CL,G,W,7,4,1,1,S,1,M,W,C,1,A,A,G,N,A,02132,36314,13251,75446,"Cambridge, MA"
93120,2124,Y,340200,2188,1900,2012,1232,2,R,CL,G,C,6,3,1,0,M,1,M,F,N,0,G,A,A,N,F,02124,47783,15913,48841,"Dorchester Center, MA"
93150,2131,Y,542400,4400,1910,2012,1884,2,R,CL,G,A,11,3,1,1,M,1,M,W,N,0,G,G,G,N,A,02131,29826,11505,66735,"Roslindale, MA"
93170,2124,Y,308000,1880,1935,0,1165,2,R,CL,G,F,7,3,1,0,S,1,S,W,N,0,A,A,A,N,A,02124,47783,15913,48841,"Dorchester Center, MA"
93180,2132,Y,385400,6817,1952,0,1591,1.5,R,CP,G,M,6,2,2,0,S,1,S,W,N,1,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
93200,2131,Y,514300,5520,1920,2005,2018,2,R,CL,G,M,9,5,1,1,S,1,M,W,N,1,A,A,A,N,A,02131,29826,11505,66735,"Roslindale, MA"
93240,2124,Y,219100,2418,1991,0,1344,2,R,SD,G,M,7,4,1,1,S,1,S,W,N,0,A,A,A,N,A,02124,47783,15913,48841,"Dorchester Center, MA"
93260,2130,Y,446500,2718,1960,0,896,2,R,RM,G,M,6,3,1,0,S,1,S,F,C,0,A,A,A,N,A,02130,35401,10618,75730,"Jamaica Plain, MA"
93270,2136,Y,264400,4000,1940,0,720,1,R,CP,G,W,6,2,1,0,S,1,S,W,N,0,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
93290,2136,N,429800,6171,1959,2003,1582,1.5,R,CP,G,M,7,2,2,0,M,1,M,W,N,1,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
93300,2132,Y,456400,4160,1950,0,1410,1,R,BW,G,W,8,4,2,0,M,1,M,W,C,1,A,G,G,N,A,02132,36314,13251,75446,"Cambridge, MA"
93320,2130,Y,909000,2074,1875,1990,2566,3,R,RM,M,B,7,3,2,0,S,1,S,W,N,0,A,A,G,N,A,02130,35401,10618,75730,"Jamaica Plain, MA"
93330,2132,Y,534300,4002,1913,2008,1966,2,R,CL,G,W,7,4,1,1,M,1,M,W,N,1,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
93340,2132,Y,410800,4275,1920,0,1288,2,R,CL,H,M,6,3,1,1,S,1,S,W,C,1,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
93360,2132,Y,413500,4006,1925,2012,1330,1,R,CP,G,M,7,2,2,0,M,1,M,W,N,1,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
93380,2132,Y,382200,5258,1940,0,988,1,R,RN,G,M,7,3,1,1,S,1,S,W,N,1,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
93390,2131,Y,627900,6668,1908,1998,2152,2,R,CL,G,F,9,4,1,1,M,1,M,W,N,1,G,G,G,N,A,02131,29826,11505,66735,"Roslindale, MA"
93400,2132,Y,474800,5333,1935,2000,1260,2,R,CL,G,W,7,3,1,1,M,1,M,W,N,1,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
93410,2136,Y,243900,4488,1955,0,1159,1,R,CP,G,M,6,3,1,0,S,1,S,W,N,1,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
93450,2124,N,361400,6144,1940,0,1484,2,R,CL,G,M,7,3,1,1,S,1,S,F,N,1,A,A,A,N,A,02124,47783,15913,48841,"Dorchester Center, MA"
93460,2132,N,488300,5770,1989,0,1323,2.5,R,CL,G,C,8,4,2,1,S,1,S,F,D,2,A,G,G,N,A,02132,36314,13251,75446,"Cambridge, MA"
93470,2130,Y,739700,11842,1929,0,1608,1.5,R,CP,G,B,8,3,2,1,S,1,S,W,N,1,A,A,G,N,A,02130,35401,10618,75730,"Jamaica Plain, MA"
93480,2132,Y,472400,5000,1935,2014,1248,2,R,CL,H,M,6,3,1,1,S,1,M,W,N,0,A,A,G,N,A,02132,36314,13251,75446,"Cambridge, MA"
93490,2124,Y,403700,4351,1925,0,2121,2.5,R,CL,L,W,7,5,1,0,S,1,M,F,N,1,G,A,A,N,F,02124,47783,15913,48841,"Dorchester Center, MA"
93500,2136,Y,400900,19815,1955,2005,1788,1,R,RN,G,M,6,3,2,0,M,1,S,W,C,1,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
93510,2131,Y,441900,5736,1905,0,1856,2,R,CL,G,M,8,3,1,1,N,1,N,W,N,0,A,A,A,N,A,02131,29826,11505,66735,"Roslindale, MA"
93520,2136,Y,450700,9800,1925,0,2478,2,R,CL,G,M,10,5,2,0,S,2,S,W,N,0,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
93530,2132,Y,321400,5300,1954,0,1227,1,R,RN,G,M,6,3,1,0,N,1,N,W,N,1,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
93540,2136,Y,333100,6000,1948,2003,1008,1,R,CP,G,M,6,4,2,0,M,1,M,F,C,1,A,A,G,N,A,02136,28488,6207,58890,"Hyde Park, MA"
93560,2132,Y,713400,7051,1960,2012,1919,2,R,CL,H,F,9,4,2,1,M,1,M,W,C,2,G,G,G,N,A,02132,36314,13251,75446,"Cambridge, MA"
93570,2131,Y,435500,6678,1936,0,1376,2,R,CL,G,M,7,4,1,0,N,1,N,W,N,2,A,A,A,N,A,02131,29826,11505,66735,"Roslindale, MA"
93590,2132,Y,415500,5781,1910,0,1251,1.5,R,CP,G,M,7,3,1,1,S,1,M,W,N,1,A,A,G,N,A,02132,36314,13251,75446,"Cambridge, MA"
93600,2136,Y,218000,5415,1961,0,864,1,R,RN,G,M,5,2,1,0,S,1,S,W,N,0,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
93610,2136,Y,283900,4800,1925,0,1174,1,R,BW,H,M,7,3,1,0,S,1,S,W,N,0,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
93620,2124,Y,330000,6462,1925,0,1364,2,R,CL,H,M,8,3,1,0,S,1,S,W,N,0,A,A,F,N,A,02124,47783,15913,48841,"Dorchester Center, MA"
93630,2124,Y,482200,5617,1900,0,2127,2,R,CL,L,W,6,3,1,1,S,1,S,F,N,0,A,A,A,N,A,02124,47783,15913,48841,"Dorchester Center, MA"
93640,2132,Y,467900,6727,1950,2011,1476,1,R,RN,G,M,7,4,2,0,M,1,M,F,C,0,A,A,G,N,A,02132,36314,13251,75446,"Cambridge, MA"
93670,2132,Y,395700,5732,1920,0,1348,1.5,R,CP,G,W,6,3,1,0,N,1,N,W,N,0,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
93690,2124,Y,385000,4763,1935,0,1664,2,R,CL,G,M,5,3,1,1,S,1,S,W,N,1,A,A,G,N,A,02124,47783,15913,48841,"Dorchester Center, MA"
93700,2130,Y,854800,6267,1925,0,2135,2,R,CL,L,W,7,4,2,1,M,1,M,W,N,1,A,G,G,N,A,02130,35401,10618,75730,"Jamaica Plain, MA"
93720,2132,Y,499100,6460,1980,2001,1666,1.5,R,CP,G,M,9,4,2,0,M,1,M,W,C,0,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
93730,2131,Y,412100,4000,1932,1966,1344,2,R,CL,G,M,6,3,1,0,S,1,S,W,N,0,A,A,A,N,A,02131,29826,11505,66735,"Roslindale, MA"
93740,2131,Y,304700,4800,1920,0,1310,2,R,CL,G,W,6,3,1,0,N,1,S,W,N,0,A,A,A,N,A,02131,29826,11505,66735,"Roslindale, MA"
93750,2136,Y,385200,7130,1954,0,1656,1.5,R,CP,G,M,7,3,2,0,S,1,M,W,N,1,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
93760,2132,N,467100,6500,1880,1975,1932,2,R,CL,G,M,9,5,1,2,S,1,S,W,N,0,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
93770,2136,N,242800,6000,1986,0,894,1,R,RR,G,M,7,3,2,1,M,1,M,E,N,0,A,A,G,N,A,02136,28488,6207,58890,"Hyde Park, MA"
93780,2132,Y,479500,7185,1920,0,1426,2,R,CL,G,M,7,3,1,0,S,1,S,W,N,1,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
93790,2132,Y,374100,7306,1984,0,1387,1.5,R,CP,G,M,6,3,1,1,S,1,S,W,N,0,A,G,G,N,A,02132,36314,13251,75446,"Cambridge, MA"
93800,2132,Y,441300,4000,1917,2006,1588,2,R,CL,G,A,7,4,1,0,S,1,M,W,N,0,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
93810,2131,N,459100,4724,1960,0,1465,2,R,CL,G,M,6,3,1,1,S,1,S,F,N,0,G,A,A,N,A,02131,29826,11505,66735,"Roslindale, MA"
93830,2132,Y,495100,5500,1920,0,1702,2,R,CL,G,M,8,4,1,1,S,1,S,W,N,1,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
93840,2130,Y,676600,3977,1920,2016,1850,2,R,CL,H,M,9,4,2,1,S,1,M,W,N,1,A,A,A,N,A,02130,35401,10618,75730,"Jamaica Plain, MA"
93890,2131,Y,393200,5987,1876,1960,1692,2,R,CL,G,W,6,3,1,1,S,1,S,F,N,0,A,A,A,N,A,02131,29826,11505,66735,"Roslindale, MA"
93910,2132,Y,387200,6835,1958,2009,1092,1,R,CP,G,M,5,3,1,0,S,1,M,F,C,1,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
93930,2136,N,280900,3600,1955,2004,1265,1.5,R,CP,S,M,5,2,1,1,S,1,M,W,N,1,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
93950,2124,Y,567400,3120,1898,2012,2474,2.5,R,CL,G,M,9,5,4,1,M,1,M,F,C,1,G,G,G,N,A,02124,47783,15913,48841,"Dorchester Center, MA"
93960,2132,Y,411700,5000,1924,0,1348,2,R,CL,G,W,6,3,1,1,S,1,S,W,N,0,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
93970,2132,Y,515900,9375,1890,1993,2250,2.5,R,CL,G,F,9,6,1,0,S,1,S,W,N,0,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
93980,2124,Y,445700,5875,1895,0,2539,2,R,CL,L,A,10,3,2,0,M,1,S,F,N,0,A,A,A,N,A,02124,47783,15913,48841,"Dorchester Center, MA"
93990,2136,Y,343000,13709,1950,0,1080,1,R,RN,G,M,8,3,1,1,S,1,S,W,N,1,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
94000,2136,N,329200,4887,1940,0,1153,1,R,CV,G,M,7,2,1,1,S,1,S,F,N,0,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
94030,2136,Y,460800,14074,1955,2006,1607,1.5,R,CP,S,W,7,3,1,1,S,1,S,W,N,1,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
94040,2136,Y,400800,7572,1940,2007,1656,2,R,CL,G,M,7,4,2,1,S,1,S,W,N,1,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
94060,2131,Y,445200,9012,1950,0,2454,1,R,RR,H,B,7,3,1,1,S,1,S,W,C,1,G,A,A,N,A,02131,29826,11505,66735,"Roslindale, MA"
94080,2136,Y,280800,7990,1959,0,1507,1,R,RR,G,F,7,3,2,0,S,1,S,F,N,0,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
94090,2136,Y,352200,5180,1969,0,1576,1.5,R,CP,G,M,7,2,2,0,S,1,S,W,N,0,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
94100,2124,Y,353600,3378,1900,0,1617,2,R,CL,G,M,8,5,1,1,S,1,N,W,D,0,G,A,A,N,A,02124,47783,15913,48841,"Dorchester Center, MA"
94120,2132,Y,374900,4305,1962,0,1306,1.5,R,CP,G,W,6,3,1,1,S,1,S,F,N,1,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
94130,2131,Y,532900,3900,1924,0,2080,2,R,CL,H,W,9,4,2,0,S,1,S,W,N,1,A,A,G,N,A,02131,29826,11505,66735,"Roslindale, MA"
94140,2132,Y,532200,6785,1940,0,1924,2,R,CL,G,W,7,3,2,1,S,1,S,W,N,1,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
94150,2130,Y,743400,9971,1925,2011,2029,2,R,CL,G,W,11,4,2,1,M,1,N,W,N,1,A,A,A,N,A,02130,35401,10618,75730,"Jamaica Plain, MA"
94170,2132,Y,547800,5500,1910,0,2030,2,R,CL,G,W,10,3,1,1,M,1,M,W,N,1,A,A,G,N,A,02132,36314,13251,75446,"Cambridge, MA"
94180,2132,Y,462700,6000,1934,0,1274,2,R,CL,G,W,5,2,1,1,S,1,M,W,N,1,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
94190,2136,N,411200,8420,1960,0,1432,1,R,RN,G,W,7,3,2,1,S,1,M,W,N,2,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
94200,2136,N,302300,8597,1954,0,1617,1,R,RR,G,M,5,3,1,1,S,1,S,F,N,0,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
94240,2131,Y,350700,3423,1915,0,1336,2,R,CL,G,A,7,3,1,0,S,1,S,W,N,0,A,A,A,N,A,02131,29826,11505,66735,"Roslindale, MA"
94250,2132,Y,728000,5532,1892,2007,2525,2.5,R,CL,G,W,8,5,4,1,M,1,M,W,N,1,A,A,A,N,F,02132,36314,13251,75446,"Cambridge, MA"
94260,2132,Y,410600,6464,1950,0,925,1,R,RN,G,M,6,3,1,1,S,1,S,F,C,1,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
94300,2132,Y,401400,4386,1950,0,1313,1.5,R,CP,G,W,7,3,2,0,M,1,S,F,N,0,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
94310,2132,Y,354600,6364,1960,0,1726,1,R,RR,G,M,6,3,1,1,S,1,S,W,N,0,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
94320,2131,Y,316500,5367,1941,2015,1209,1.5,R,CP,G,M,6,3,1,0,M,1,M,F,C,0,A,A,A,N,A,02131,29826,11505,66735,"Roslindale, MA"
94330,2131,Y,498000,8166,1915,2005,1892,2,R,CL,L,M,8,3,1,1,S,1,M,W,N,2,A,A,A,N,A,02131,29826,11505,66735,"Roslindale, MA"
94350,2130,N,993900,5752,1880,2009,2143,2,R,CL,G,F,9,5,2,1,M,1,M,F,C,1,A,G,G,N,A,02130,35401,10618,75730,"Jamaica Plain, MA"
94360,2136,Y,253400,4412,1920,0,1264,2,R,CL,G,M,7,3,1,0,S,1,N,W,N,0,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
94390,2132,Y,353200,6237,1958,0,960,1,R,RN,G,M,5,2,1,0,S,1,S,W,C,0,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
94400,2131,Y,259700,5932,1957,0,864,1,R,RN,G,M,5,2,1,0,S,1,S,W,N,0,A,A,A,N,A,02131,29826,11505,66735,"Roslindale, MA"
94420,2136,N,494200,20025,1900,0,3123,2.5,R,CL,G,F,8,4,1,0,S,1,S,F,N,0,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
94440,2136,N,365600,9920,1920,0,2552,2,R,CL,G,W,9,4,2,1,S,1,N,F,C,1,F,F,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
94450,2132,Y,421400,6794,1900,2008,1244,2,R,CL,G,M,8,3,2,0,S,1,M,W,N,0,A,A,A,N,F,02132,36314,13251,75446,"Cambridge, MA"
94480,2136,Y,369600,4736,1958,2010,1440,2,R,CL,G,M,6,3,2,1,M,1,M,F,N,0,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
94490,2131,Y,412300,6732,1920,2014,1365,1,R,BW,G,M,7,3,2,0,M,1,M,W,N,0,A,A,G,N,A,02131,29826,11505,66735,"Roslindale, MA"
94500,2136,Y,346600,4534,1967,0,1400,2,R,CL,G,W,7,4,1,1,S,1,S,W,N,1,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
94510,2136,Y,331400,5941,1960,NA,1056,1,R,RR,H,W,5,3,1,1,S,1,S,W,C,1,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
94520,2136,Y,355200,5709,1900,1995,1768,2,R,CL,M,M,10,5,2,0,S,1,S,F,N,0,A,A,G,N,A,02136,28488,6207,58890,"Hyde Park, MA"
94540,2124,Y,180000,1900,1905,0,1795,2,R,CL,G,A,7,3,1,0,S,1,S,F,N,0,F,A,A,N,A,02124,47783,15913,48841,"Dorchester Center, MA"
94550,2136,Y,417500,4312,1950,2010,2112,2,R,CL,G,M,8,5,2,1,M,1,M,W,N,0,A,A,G,N,A,02136,28488,6207,58890,"Hyde Park, MA"
94560,2132,Y,399300,8450,1950,0,1120,1,R,CP,G,M,7,3,2,0,M,1,S,W,N,1,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
94570,2132,Y,437400,4817,1920,0,1544,2,R,CL,G,F,7,3,1,0,S,1,S,W,N,1,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
94580,2130,Y,680800,18766,1900,2003,2907,2,R,CL,M,M,13,5,2,0,S,1,S,W,N,0,A,A,A,N,F,02130,35401,10618,75730,"Jamaica Plain, MA"
94590,2132,Y,682300,4857,1915,2014,2291,2,R,CL,G,W,10,6,1,1,M,1,M,W,N,1,G,G,G,N,A,02132,36314,13251,75446,"Cambridge, MA"
94600,2131,Y,404900,3456,1928,0,1456,2,R,CL,H,W,6,3,1,0,S,1,M,W,N,1,A,A,A,N,A,02131,29826,11505,66735,"Roslindale, MA"
94610,2132,Y,535900,8720,1994,0,1738,2,R,CL,G,F,6,3,2,1,S,1,S,F,C,1,A,G,G,N,A,02132,36314,13251,75446,"Cambridge, MA"
94620,2132,Y,597800,6694,1935,0,2265,2,R,CL,G,W,8,4,1,1,S,1,M,W,C,1,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
94630,2136,Y,282200,5000,1950,0,1050,1,R,CP,L,M,8,2,1,0,S,1,S,W,N,0,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
94640,2132,Y,457800,10120,1950,2002,1464,1.5,R,CP,G,M,7,3,1,1,M,1,S,W,N,1,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
94670,2136,N,386200,8423,1968,0,1587,1,R,SL,H,W,7,3,1,1,S,1,S,W,N,1,G,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
94690,2136,Y,431200,12088,1960,0,1804,2,R,CL,G,M,8,4,1,1,S,1,S,W,N,1,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
94700,2136,Y,258200,5000,1960,0,1160,1,R,RN,G,M,5,2,1,0,S,1,N,F,N,0,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
94710,2136,Y,403800,4990,1898,0,2815,2,R,CL,G,F,10,4,1,1,S,1,S,W,N,0,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
94720,2124,Y,579100,3718,1890,2016,2304,2,R,VT,G,W,9,5,2,1,M,1,M,W,C,1,A,A,G,N,A,02124,47783,15913,48841,"Dorchester Center, MA"
94730,2132,Y,511400,5200,1935,2015,1608,2,R,CL,G,M,7,3,1,0,S,1,M,F,N,1,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
94750,2130,Y,600600,6565,1920,NA,2220,1.5,R,CP,G,B,9,4,2,0,N,1,N,W,N,1,A,A,F,N,A,02130,35401,10618,75730,"Jamaica Plain, MA"
94760,2132,Y,609600,6252,1930,2003,1615,2,R,CL,G,W,9,3,1,1,M,1,M,W,N,1,G,G,G,N,A,02132,36314,13251,75446,"Cambridge, MA"
94770,2136,N,368000,5890,1905,0,1923,2.5,R,CL,M,W,8,3,1,1,S,1,S,F,C,0,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
94780,2124,Y,481400,5155,1926,0,2004,2,R,CL,G,A,7,3,1,1,N,1,S,W,N,0,A,A,A,N,A,02124,47783,15913,48841,"Dorchester Center, MA"
94790,2132,Y,418000,9021,1960,1999,1196,1,R,RN,H,W,8,3,2,0,M,1,M,W,N,2,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
94800,2136,Y,284000,4228,1955,0,2189,2,R,CL,G,M,8,4,1,0,S,1,S,F,N,1,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
94810,2136,Y,335300,7950,1920,0,2126,2,R,CL,G,M,9,4,1,1,S,1,S,F,N,0,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
94830,2136,Y,268500,4000,1950,0,1050,1,R,CP,G,W,6,2,1,0,S,1,S,W,N,0,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
94840,2124,Y,310200,6500,1990,1999,1050,1,R,RR,G,M,6,3,1,1,M,1,M,W,N,0,A,G,G,N,A,02124,47783,15913,48841,"Dorchester Center, MA"
94850,2136,Y,350300,11048,1955,1995,1781,1,R,RR,G,M,5,3,1,0,S,1,S,F,C,1,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
94860,2124,Y,324800,3400,1915,2000,1850,2,R,CL,H,M,8,4,2,0,M,1,M,W,N,0,A,A,G,N,A,02124,47783,15913,48841,"Dorchester Center, MA"
94870,2130,Y,669900,3162,1927,2007,1602,2,R,CL,G,W,8,5,2,1,M,1,M,W,C,0,A,A,G,N,A,02130,35401,10618,75730,"Jamaica Plain, MA"
