years_experince,company_name,job_title,degree,predict_proba,predict_status,income_level
10.0,Amazon,Business Analyst,PHD,0.6521454843826083,1,< 200K
5.0,Facebook,Business Analyst,PHD,0.0064831361748327945,0,< 200K
0.0,Facebook,Business Analyst,PHD,0.005869329712838783,0,< 200K
9.0,Amazon,Software Architect,Bachelors,0.03529490968141595,0,< 200K
6.0,Facebook,Business Analyst,PHD,0.007324414495097149,0,< 200K
7.0,Facebook,Business Analyst,Other,0.4115023162214166,0,>= 200K
7.0,Facebook,Business Analyst,Other,0.4115023162214166,0,>= 200K
8.0,Facebook,Business Analyst,Other,0.4261711344626752,0,>= 200K
6.0,Amazon,Full-Stack Developer,MS,0.16586840188983043,0,< 200K
5.0,Facebook,Business Analyst,PHD,0.0064831361748327945,0,< 200K
5.0,Amazon,Full-Stack Developer,MS,0.11558222594745687,0,< 200K
8.0,Facebook,Data Scientist,Other,0.009826344943238422,0,< 200K
10.0,Facebook,Data Scientist,MS,0.025562910334034884,0,< 200K
3.0,Facebook,Business Analyst,PHD,0.006446703624616244,0,< 200K
6.0,Google,Cloud Architect,Other,0.06439579649164136,0,< 200K
7.0,Facebook,Software Architect,PHD,0.036599887119536045,0,< 200K
13.0,Facebook,Data Scientist,MS,0.6289990622870376,1,< 200K
4.0,Facebook,Business Analyst,PHD,0.00753204000158028,0,< 200K
4.0,Facebook,Full-Stack Developer,MS,0.3177924079588011,0,>= 200K
6.0,Facebook,Full-Stack Developer,MS,0.32190984557352614,0,>= 200K
4.0,Facebook,Full-Stack Developer,Other,0.4153326578442989,0,< 200K
7.0,Facebook,Data Scientist,MS,0.009037461022474708,0,< 200K
9.0,Facebook,Full-Stack Developer,PHD,0.02165432064583544,0,< 200K
8.0,Facebook,Business Analyst,PHD,0.011504402275910508,0,< 200K
5.0,Facebook,Business Analyst,PHD,0.0064831361748327945,0,< 200K
9.0,Facebook,Data Scientist,MS,0.0105346741032229,0,< 200K
11.0,Netflix,Full-Stack Developer,PHD,0.9890831802540629,1,>= 200K
9.0,Facebook,Data Scientist,Other,0.01294502008769835,0,< 200K
5.0,Amazon,Data Scientist,MS,0.00876641242115702,0,< 200K
7.0,Facebook,Business Analyst,PHD,0.008085297696977302,0,< 200K
10.0,Facebook,Business Analyst,MS,0.40120528744400025,0,>= 200K
6.0,Amazon,Data Scientist,MS,0.011168407854027165,0,< 200K
4.0,Facebook,Full-Stack Developer,Other,0.4153326578442989,0,< 200K
11.0,Amazon,Software Architect,Other,0.995235854340756,1,>= 200K
9.0,Facebook,Data Scientist,Other,0.01294502008769835,0,< 200K
9.0,Facebook,Data Scientist,MS,0.0105346741032229,0,< 200K
13.0,Netflix,Full-Stack Developer,PHD,0.998641911499253,1,>= 200K
16.0,Amazon,Data Scientist,PHD,0.9957673262470512,1,>= 200K
5.0,Amazon,Full-Stack Developer,MS,0.11558222594745687,0,>= 200K
6.0,Facebook,Full-Stack Developer,MS,0.32190984557352614,0,< 200K
8.0,Facebook,Business Analyst,PHD,0.011504402275910508,0,< 200K
10.0,Facebook,Data Scientist,MS,0.025562910334034884,0,< 200K
1.0,Facebook,Full-Stack Developer,Other,0.6132230054556664,1,>= 200K
13.0,Netflix,Data Scientist,PHD,0.9991811494720071,1,>= 200K
5.0,Facebook,Data Scientist,Other,0.007766258112457492,0,< 200K
6.0,Facebook,Business Analyst,PHD,0.007324414495097149,0,< 200K
5.0,Amazon,Full-Stack Developer,MS,0.11558222594745687,0,< 200K
7.0,Facebook,Business Analyst,PHD,0.008085297696977302,0,< 200K
3.0,Facebook,Business Analyst,PHD,0.006446703624616244,0,< 200K
5.0,Facebook,Data Scientist,Other,0.007766258112457492,0,< 200K
10.0,Facebook,Data Scientist,MS,0.025562910334034884,0,< 200K
4.0,Facebook,Business Analyst,PHD,0.00753204000158028,0,< 200K
4.0,Facebook,Business Analyst,Other,0.4153326578442989,0,>= 200K
7.0,Facebook,Full-Stack Developer,MS,0.33976935186272045,0,< 200K
7.0,Facebook,Full-Stack Developer,PHD,0.008085297696977302,0,< 200K
9.0,Facebook,Full-Stack Developer,PHD,0.02165432064583544,0,< 200K
11.0,Facebook,Software Architect,Other,0.9845469369048974,1,>= 200K
13.0,Netflix,Data Scientist,PHD,0.9991811494720071,1,>= 200K
15.0,Netflix,Data Scientist,PHD,0.9995198294909224,1,>= 200K
9.0,Amazon,Software Architect,Other,0.9783272107393369,1,>= 200K
8.0,Facebook,Full-Stack Developer,Other,0.4261711344626752,0,< 200K
4.0,Amazon,Full-Stack Developer,MS,0.09279092368659168,0,< 200K
6.0,Facebook,Business Analyst,PHD,0.007324414495097149,0,< 200K
10.0,Facebook,Data Scientist,MS,0.025562910334034884,0,< 200K
9.0,Facebook,Full-Stack Developer,PHD,0.02165432064583544,0,< 200K
6.0,Facebook,Business Analyst,PHD,0.007324414495097149,0,< 200K
9.0,Facebook,Business Analyst,MS,0.4081414238005091,0,>= 200K
12.0,Amazon,Full-Stack Developer,PHD,0.9513581997231405,1,>= 200K
6.0,Facebook,Full-Stack Developer,MS,0.32190984557352614,0,>= 200K
6.0,Amazon,Full-Stack Developer,MS,0.16586840188983043,0,< 200K
6.0,Facebook,Full-Stack Developer,Other,0.4042832469557409,0,< 200K
10.0,Amazon,Full-Stack Developer,PHD,0.6521454843826083,1,>= 200K
6.0,Facebook,Data Scientist,Other,0.009372971823965093,0,< 200K
9.0,Facebook,Full-Stack Developer,MS,0.4081414238005091,0,< 200K
11.0,Facebook,Full-Stack Developer,PHD,0.21502551978765128,0,>= 200K
6.0,Amazon,Software Architect,PHD,0.009811904068213077,0,< 200K
9.0,Facebook,Business Analyst,MS,0.4081414238005091,0,>= 200K
7.0,Facebook,Full-Stack Developer,Other,0.4115023162214166,0,< 200K
16.0,Amazon,Data Scientist,PHD,0.9957673262470512,1,>= 200K
11.0,Facebook,Data Scientist,Other,0.052409431304235414,0,< 200K
7.0,Facebook,Business Analyst,PHD,0.008085297696977302,0,< 200K
5.0,Facebook,Full-Stack Developer,MS,0.30089428436781307,0,< 200K
7.0,Facebook,Software Architect,PHD,0.036599887119536045,0,< 200K
8.0,Facebook,Full-Stack Developer,MS,0.36509769840123146,0,< 200K
14.0,Netflix,Cloud Architect,MS,0.9950993018853103,1,>= 200K
6.0,Amazon,Software Architect,Bachelors,0.004160333530728712,0,< 200K
6.0,Facebook,Business Analyst,PHD,0.007324414495097149,0,< 200K
8.0,Facebook,Data Scientist,MS,0.008234953154796191,0,< 200K
3.0,Facebook,Full-Stack Developer,Other,0.47778057593088846,0,< 200K
9.0,Facebook,Data Scientist,MS,0.0105346741032229,0,< 200K
7.0,Facebook,Full-Stack Developer,Other,0.4115023162214166,0,< 200K
5.0,Facebook,Full-Stack Developer,MS,0.30089428436781307,0,< 200K
7.0,Facebook,Data Scientist,Other,0.010369032311892939,0,< 200K
9.0,Facebook,Business Analyst,PHD,0.02165432064583544,0,< 200K
6.0,Amazon,Software Architect,PHD,0.009811904068213077,0,< 200K
3.0,Facebook,Business Analyst,PHD,0.006446703624616244,0,< 200K
8.0,Amazon,Full-Stack Developer,MS,0.5320011857644118,1,< 200K
11.0,Facebook,Data Scientist,Other,0.052409431304235414,0,< 200K
6.0,Facebook,Full-Stack Developer,PHD,0.007324414495097149,0,< 200K
3.0,Facebook,Full-Stack Developer,MS,0.34702260364836074,0,< 200K
12.0,Amazon,Data Scientist,PHD,0.9718438122280691,1,>= 200K
5.0,Facebook,Full-Stack Developer,MS,0.30089428436781307,0,< 200K
11.0,Facebook,Full-Stack Developer,PHD,0.21502551978765128,0,< 200K
5.0,Facebook,Business Analyst,MS,0.30089428436781307,0,>= 200K
8.0,Facebook,Business Analyst,PHD,0.011504402275910508,0,< 200K
5.0,Facebook,Business Analyst,MS,0.30089428436781307,0,< 200K
11.0,Facebook,Cloud Architect,MS,0.043650209847700544,0,< 200K
5.0,Amazon,Business Analyst,MS,0.11558222594745687,0,>= 200K
4.0,Facebook,Software Architect,PHD,0.018235592393710174,0,< 200K
14.0,Amazon,Data Scientist,PHD,0.9951673944134481,1,>= 200K
6.0,Facebook,Business Analyst,PHD,0.007324414495097149,0,< 200K
9.0,Facebook,Business Analyst,PHD,0.02165432064583544,0,< 200K
8.0,Facebook,Data Scientist,Other,0.009826344943238422,0,< 200K
8.0,Facebook,Data Scientist,MS,0.008234953154796191,0,< 200K
13.0,Amazon,Data Scientist,PHD,0.9904169789495156,1,>= 200K
6.0,Facebook,Full-Stack Developer,MS,0.32190984557352614,0,< 200K
4.0,Facebook,Full-Stack Developer,Other,0.4153326578442989,0,>= 200K
14.0,Amazon,Data Scientist,MS,0.9921228089610583,1,>= 200K
2.0,Facebook,Software Architect,PHD,0.0073396237530693395,0,< 200K
10.0,Facebook,Data Scientist,Other,0.027971189919480936,0,< 200K
5.0,Facebook,Data Scientist,MBA,0.008421727671685328,0,< 200K
3.0,Facebook,Full-Stack Developer,Other,0.47778057593088846,0,>= 200K
5.0,Facebook,Data Scientist,Other,0.007766258112457492,0,< 200K
8.0,Facebook,Data Scientist,MS,0.008234953154796191,0,< 200K
5.0,Facebook,Business Analyst,PHD,0.0064831361748327945,0,< 200K
8.0,Facebook,Business Analyst,Other,0.4261711344626752,0,>= 200K
10.0,Facebook,Full-Stack Developer,PHD,0.08606156725739308,0,>= 200K
6.0,Facebook,Full-Stack Developer,Other,0.4042832469557409,0,>= 200K
8.0,Facebook,Full-Stack Developer,Other,0.4261711344626752,0,< 200K
4.0,Facebook,Full-Stack Developer,Other,0.4153326578442989,0,>= 200K
8.0,Facebook,Business Analyst,PHD,0.011504402275910508,0,< 200K
5.0,Facebook,Full-Stack Developer,Other,0.3959553964929995,0,< 200K
7.0,Amazon,Software Architect,Other,0.963001469874038,1,>= 200K
16.0,Facebook,Full-Stack Developer,MS,0.9480879396158871,1,>= 200K
7.0,Facebook,Data Scientist,MS,0.009037461022474708,0,< 200K
2.0,Facebook,Business Analyst,PHD,0.006376882157548665,0,< 200K
7.0,Facebook,Full-Stack Developer,PHD,0.008085297696977302,0,< 200K
7.0,Facebook,Data Scientist,Other,0.010369032311892939,0,< 200K
6.0,Facebook,Business Analyst,PHD,0.007324414495097149,0,< 200K
3.0,Facebook,Full-Stack Developer,Other,0.47778057593088846,0,< 200K
8.0,Facebook,Data Scientist,Other,0.009826344943238422,0,< 200K
11.0,Facebook,Business Analyst,PHD,0.21502551978765128,0,< 200K
7.0,Facebook,Full-Stack Developer,MS,0.33976935186272045,0,< 200K
8.0,Facebook,Full-Stack Developer,PHD,0.011504402275910508,0,< 200K
5.0,Facebook,Full-Stack Developer,MS,0.30089428436781307,0,>= 200K
8.0,Facebook,Business Analyst,PHD,0.011504402275910508,0,< 200K
8.0,Facebook,Data Scientist,Other,0.009826344943238422,0,< 200K
8.0,Facebook,Business Analyst,MS,0.36509769840123146,0,< 200K
7.0,Facebook,Business Analyst,Other,0.4115023162214166,0,>= 200K
6.0,Amazon,Full-Stack Developer,MS,0.16586840188983043,0,< 200K
7.0,Facebook,Data Scientist,MS,0.009037461022474708,0,< 200K
2.0,Facebook,Business Analyst,PHD,0.006376882157548665,0,< 200K
10.0,Facebook,Full-Stack Developer,PHD,0.08606156725739308,0,< 200K
14.0,Netflix,Data Scientist,PHD,0.9994703648432436,1,>= 200K
2.0,Facebook,Business Analyst,PHD,0.006376882157548665,0,< 200K
16.0,Netflix,Data Scientist,PHD,0.99953636395458,1,>= 200K
9.0,Facebook,Data Scientist,MS,0.0105346741032229,0,< 200K
3.0,Facebook,Full-Stack Developer,Other,0.47778057593088846,0,>= 200K
7.0,Facebook,Full-Stack Developer,Other,0.4115023162214166,0,< 200K
6.0,Amazon,Business Analyst,PHD,0.03876405822960997,0,< 200K
12.0,Amazon,Full-Stack Developer,PHD,0.9513581997231405,1,>= 200K
14.0,Netflix,Data Scientist,PHD,0.9994703648432436,1,>= 200K
6.0,Amazon,Software Architect,Bachelors,0.004160333530728712,0,< 200K
14.0,Netflix,Data Scientist,PHD,0.9994703648432436,1,>= 200K
7.0,Facebook,Cloud Architect,MS,0.01017466656347469,0,< 200K
9.0,Facebook,Business Analyst,MS,0.4081414238005091,0,>= 200K
6.0,Facebook,Full-Stack Developer,Other,0.4042832469557409,0,< 200K
7.0,Facebook,Business Analyst,PHD,0.008085297696977302,0,< 200K
11.0,Facebook,Cloud Architect,MS,0.043650209847700544,0,< 200K
4.0,Facebook,Full-Stack Developer,Other,0.4153326578442989,0,< 200K
9.0,Amazon,Data Scientist,MS,0.07451483080702798,0,< 200K
7.0,Amazon,Full-Stack Developer,MS,0.2385093468227313,0,< 200K
7.0,Facebook,Data Scientist,Other,0.010369032311892939,0,< 200K
8.0,Facebook,Data Scientist,Other,0.009826344943238422,0,< 200K
6.0,Facebook,Full-Stack Developer,MS,0.32190984557352614,0,>= 200K
5.0,Facebook,Business Analyst,PHD,0.0064831361748327945,0,< 200K
9.0,Facebook,Full-Stack Developer,MS,0.4081414238005091,0,< 200K
4.0,Facebook,Business Analyst,PHD,0.00753204000158028,0,< 200K
5.0,Facebook,Business Analyst,PHD,0.0064831361748327945,0,< 200K
7.0,Facebook,Full-Stack Developer,Other,0.4115023162214166,0,< 200K
5.0,Facebook,Full-Stack Developer,MS,0.30089428436781307,0,< 200K
4.0,Facebook,Full-Stack Developer,Other,0.4153326578442989,0,>= 200K
8.0,Facebook,Business Analyst,PHD,0.011504402275910508,0,< 200K
14.0,Netflix,Data Scientist,PHD,0.9994703648432436,1,>= 200K
4.0,Amazon,Full-Stack Developer,MS,0.09279092368659168,0,< 200K
6.0,Facebook,Data Scientist,Other,0.009372971823965093,0,< 200K
13.0,Amazon,Business Analyst,PHD,0.9832980602920348,1,< 200K
9.0,Facebook,Business Analyst,MS,0.4081414238005091,0,>= 200K
9.0,Netflix,Full-Stack Developer,PHD,0.9415536690099092,1,>= 200K
6.0,Facebook,Business Analyst,PHD,0.007324414495097149,0,< 200K
17.0,Amazon,Data Scientist,PHD,0.995771396434251,1,>= 200K
12.0,Amazon,Full-Stack Developer,PHD,0.9513581997231405,1,>= 200K
16.0,Netflix,Data Scientist,PHD,0.99953636395458,1,>= 200K
16.0,Amazon,Data Scientist,PHD,0.9957673262470512,1,>= 200K
6.0,Amazon,Software Architect,PHD,0.009811904068213077,0,< 200K
8.0,Facebook,Data Scientist,MS,0.008234953154796191,0,< 200K
6.0,Facebook,Business Analyst,PHD,0.007324414495097149,0,< 200K
5.0,Facebook,Data Scientist,MS,0.009556149484834615,0,< 200K
6.0,Amazon,Full-Stack Developer,MS,0.16586840188983043,0,< 200K
7.0,Amazon,Software Architect,PHD,0.0163045202000525,0,>= 200K
13.0,Netflix,Full-Stack Developer,PHD,0.998641911499253,1,>= 200K
11.0,Facebook,Business Analyst,MS,0.3436859696485087,0,< 200K
7.0,Facebook,Full-Stack Developer,Other,0.4115023162214166,0,< 200K
2.0,Amazon,Business Analyst,MS,0.04849410755569068,0,< 200K
8.0,Facebook,Full-Stack Developer,MS,0.36509769840123146,0,< 200K
5.0,Amazon,Full-Stack Developer,PHD,0.027299808995444458,0,< 200K
6.0,Facebook,Business Analyst,Other,0.4042832469557409,0,>= 200K
4.0,Facebook,Business Analyst,PHD,0.00753204000158028,0,< 200K
13.0,Netflix,Data Scientist,PHD,0.9991811494720071,1,>= 200K
2.0,Facebook,Business Analyst,PHD,0.006376882157548665,0,< 200K
7.0,Facebook,Business Analyst,PHD,0.008085297696977302,0,< 200K
13.0,Amazon,Data Scientist,PHD,0.9904169789495156,1,>= 200K
9.0,Facebook,Data Scientist,Other,0.01294502008769835,0,< 200K
8.0,Facebook,Data Scientist,Other,0.009826344943238422,0,< 200K
9.0,Facebook,Cloud Architect,MS,0.01416731086371575,0,< 200K
4.0,Facebook,Business Analyst,PHD,0.00753204000158028,0,< 200K
13.0,Amazon,Full-Stack Developer,PHD,0.9832980602920348,1,>= 200K
14.0,Amazon,Full-Stack Developer,PHD,0.9915472892308579,1,>= 200K
9.0,Facebook,Full-Stack Developer,PHD,0.02165432064583544,0,< 200K
6.0,Facebook,Business Analyst,Other,0.4042832469557409,0,>= 200K
9.0,Google,Data Scientist,MBA,0.004177685952032613,0,< 200K
16.0,Netflix,Data Scientist,PHD,0.99953636395458,1,>= 200K
5.0,Facebook,Data Scientist,Other,0.007766258112457492,0,< 200K
9.0,Facebook,Data Scientist,Other,0.01294502008769835,0,< 200K
7.0,Facebook,Data Scientist,Other,0.010369032311892939,0,< 200K
6.0,Facebook,Business Analyst,PHD,0.007324414495097149,0,< 200K
4.0,Amazon,Data Scientist,MS,0.008006875220250207,0,< 200K
18.0,Amazon,Data Scientist,MS,0.9931047011585632,1,>= 200K
14.0,Amazon,Full-Stack Developer,PHD,0.9915472892308579,1,>= 200K
7.0,Facebook,Full-Stack Developer,Other,0.4115023162214166,0,< 200K
6.0,Facebook,Full-Stack Developer,Other,0.4042832469557409,0,< 200K
5.0,Facebook,Software Architect,PHD,0.013280045195981575,0,< 200K
7.0,Facebook,Data Scientist,Other,0.010369032311892939,0,< 200K
11.0,Facebook,Full-Stack Developer,PHD,0.21502551978765128,0,>= 200K
12.0,Netflix,Data Scientist,PHD,0.9981612569000063,1,>= 200K
7.0,Facebook,Business Analyst,PHD,0.008085297696977302,0,< 200K
12.0,Google,Cloud Architect,Other,0.09393721839276618,0,< 200K
2.0,Amazon,Full-Stack Developer,Other,0.515573984437874,1,>= 200K
7.0,Facebook,Business Analyst,PHD,0.008085297696977302,0,< 200K
3.0,Amazon,Data Scientist,MS,0.005490237547239643,0,< 200K
7.0,Amazon,Business Analyst,MS,0.2385093468227313,0,< 200K
6.0,Amazon,Business Analyst,Other,0.8555175333919135,1,>= 200K
7.0,Facebook,Data Scientist,Other,0.010369032311892939,0,< 200K
11.0,Netflix,Full-Stack Developer,Bachelors,0.9946201530822067,1,>= 200K
9.0,Amazon,Business Analyst,MS,0.693715787650731,1,>= 200K
5.0,Amazon,Data Scientist,MS,0.00876641242115702,0,< 200K
3.0,Amazon,Full-Stack Developer,MS,0.051190318989119785,0,< 200K
6.0,Amazon,Business Analyst,PHD,0.03876405822960997,0,< 200K
6.0,Facebook,Cloud Architect,Other,0.011619370195236699,0,< 200K
10.0,Amazon,Business Analyst,PHD,0.6521454843826083,1,< 200K
7.0,Facebook,Business Analyst,PHD,0.008085297696977302,0,< 200K
6.0,Facebook,Data Scientist,MS,0.009704664379836104,0,< 200K
6.0,Facebook,Full-Stack Developer,MS,0.32190984557352614,0,< 200K
7.0,Amazon,Full-Stack Developer,MS,0.2385093468227313,0,< 200K
9.0,Facebook,Full-Stack Developer,MS,0.4081414238005091,0,< 200K
7.0,Amazon,Full-Stack Developer,MS,0.2385093468227313,0,< 200K
7.0,Facebook,Business Analyst,MS,0.33976935186272045,0,>= 200K
9.0,Facebook,Business Analyst,PHD,0.02165432064583544,0,< 200K
6.0,Facebook,Data Scientist,Other,0.009372971823965093,0,< 200K
14.0,Amazon,Full-Stack Developer,PHD,0.9915472892308579,1,>= 200K
6.0,Facebook,Data Scientist,Other,0.009372971823965093,0,< 200K
14.0,Netflix,Data Scientist,PHD,0.9994703648432436,1,>= 200K
12.0,Facebook,Full-Stack Developer,PHD,0.5130698544230694,1,< 200K
7.0,Facebook,Business Analyst,PHD,0.008085297696977302,0,< 200K
8.0,Facebook,Data Scientist,Other,0.009826344943238422,0,>= 200K
5.0,Facebook,Business Analyst,PHD,0.0064831361748327945,0,< 200K
6.0,Facebook,Full-Stack Developer,MS,0.32190984557352614,0,< 200K
7.0,Facebook,Full-Stack Developer,MS,0.33976935186272045,0,< 200K
8.0,Facebook,Full-Stack Developer,PHD,0.011504402275910508,0,< 200K
2.0,Facebook,Full-Stack Developer,Other,0.5251767138097087,1,>= 200K
7.0,Facebook,Full-Stack Developer,MS,0.33976935186272045,0,>= 200K
4.0,Facebook,Full-Stack Developer,MS,0.3177924079588011,0,< 200K
9.0,Facebook,Business Analyst,PHD,0.02165432064583544,0,< 200K
7.0,Facebook,Business Analyst,PHD,0.008085297696977302,0,< 200K
9.0,Facebook,Business Analyst,PHD,0.02165432064583544,0,< 200K
4.0,Amazon,Full-Stack Developer,MS,0.09279092368659168,0,< 200K
5.0,Facebook,Business Analyst,PHD,0.0064831361748327945,0,< 200K
10.0,Facebook,Business Analyst,PHD,0.08606156725739308,0,< 200K
6.0,Facebook,Full-Stack Developer,PHD,0.007324414495097149,0,< 200K
3.0,Facebook,Business Analyst,PHD,0.006446703624616244,0,< 200K
7.0,Facebook,Business Analyst,Other,0.4115023162214166,0,>= 200K
5.0,Facebook,Business Analyst,PHD,0.0064831361748327945,0,< 200K
9.0,Amazon,Business Analyst,PHD,0.28036714952175446,0,< 200K
13.0,Amazon,Data Scientist,MS,0.9879009898835017,1,>= 200K
8.0,Facebook,Business Analyst,MS,0.36509769840123146,0,< 200K
6.0,Amazon,Full-Stack Developer,MS,0.16586840188983043,0,< 200K
9.0,Facebook,Business Analyst,PHD,0.02165432064583544,0,< 200K
9.0,Google,Data Scientist,MBA,0.004177685952032613,0,< 200K
5.0,Facebook,Full-Stack Developer,PHD,0.0064831361748327945,0,< 200K
12.0,Amazon,Data Scientist,PHD,0.9718438122280691,1,>= 200K
7.0,Amazon,Full-Stack Developer,MS,0.2385093468227313,0,< 200K
5.0,Facebook,Business Analyst,PHD,0.0064831361748327945,0,< 200K
7.0,Facebook,Business Analyst,PHD,0.008085297696977302,0,< 200K
6.0,Facebook,Business Analyst,PHD,0.007324414495097149,0,< 200K
8.0,Amazon,Business Analyst,MS,0.5320011857644118,1,< 200K
8.0,Facebook,Business Analyst,MS,0.36509769840123146,0,>= 200K
10.0,Facebook,Full-Stack Developer,PHD,0.08606156725739308,0,>= 200K
12.0,Amazon,Full-Stack Developer,PHD,0.9513581997231405,1,>= 200K
13.0,Facebook,Full-Stack Developer,PHD,0.8555743668010644,1,>= 200K
15.0,Amazon,Data Scientist,PHD,0.9956169675377643,1,>= 200K
6.0,Facebook,Business Analyst,PHD,0.007324414495097149,0,< 200K
5.0,Facebook,Full-Stack Developer,Other,0.3959553964929995,0,< 200K
12.0,Amazon,Full-Stack Developer,PHD,0.9513581997231405,1,>= 200K
7.0,Amazon,Full-Stack Developer,MS,0.2385093468227313,0,< 200K
2.0,Facebook,Business Analyst,PHD,0.006376882157548665,0,< 200K
16.0,Amazon,Data Scientist,PHD,0.9957673262470512,1,>= 200K
6.0,Facebook,Business Analyst,PHD,0.007324414495097149,0,< 200K
9.0,Facebook,Business Analyst,PHD,0.02165432064583544,0,< 200K
9.0,Facebook,Data Scientist,Other,0.01294502008769835,0,< 200K
6.0,Facebook,Data Scientist,Other,0.009372971823965093,0,< 200K
9.0,Facebook,Full-Stack Developer,PHD,0.02165432064583544,0,< 200K
9.0,Facebook,Business Analyst,PHD,0.02165432064583544,0,< 200K
10.0,Facebook,Data Scientist,Other,0.027971189919480936,0,< 200K
15.0,Netflix,Data Scientist,PHD,0.9995198294909224,1,>= 200K
8.0,Facebook,Full-Stack Developer,Other,0.4261711344626752,0,< 200K
8.0,Facebook,Data Scientist,Other,0.009826344943238422,0,< 200K
12.0,Amazon,Data Scientist,MS,0.9359566826661304,1,>= 200K
6.0,Facebook,Business Analyst,PHD,0.007324414495097149,0,< 200K
9.0,Google,Data Scientist,MBA,0.004177685952032613,0,< 200K
11.0,Amazon,Data Scientist,MS,0.774585947647774,1,>= 200K
4.0,Facebook,Business Analyst,PHD,0.00753204000158028,0,< 200K
9.0,Google,Cloud Architect,Other,0.013629506729992793,0,< 200K
